image_name,image_path,image_exists,split,category_id,category_name,category_type,x1,y1,x2,y2,floral,graphic,striped,embroidered,pleated,solid,long_sleeve,short_sleeve,sleeveless,maxi_length,mini_length,crew_neckline,v_neckline,square_neckline,denim,chiffon,leather,faux,knit,tight,loose,pattern_family,material_family,fit_family,length_family,sleeve_family,neckline_family,outfit_feature_tags,outfit_feature_count,category_group
img/Woven_Running_Shorts/img_00000033.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Woven_Running_Shorts/img_00000033.jpg,True,train,32,Shorts,2,1,1,300,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Longline_Crepe_Blouse/img_00000002.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Longline_Crepe_Blouse/img_00000002.jpg,True,train,3,Blouse,1,46,70,197,265,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,long_sleeve,v_neckline,solid,1,top
img/Tasseled_Open-Front_Cardigan/img_00000031.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Tasseled_Open-Front_Cardigan/img_00000031.jpg,True,train,6,Cardigan,1,97,10,212,172,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,floral,chiffon,other,not_applicable,long_sleeve,other,floral|chiffon,2,outerwear
img/Crepe_Midi_Skirt/img_00000067.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Crepe_Midi_Skirt/img_00000067.jpg,True,train,33,Skirt,2,49,97,144,238,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Watercolor_Tribal_Print_Shorts/img_00000015.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Watercolor_Tribal_Print_Shorts/img_00000015.jpg,True,train,32,Shorts,2,58,84,144,158,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,floral,other,other,regular,not_applicable,not_applicable,floral,1,bottom
img/Americana_Skinny_Jeans/img_00000015.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Americana_Skinny_Jeans/img_00000015.jpg,True,train,26,Jeans,2,43,1,164,283,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,graphic,denim,other,regular,not_applicable,not_applicable,graphic|denim,2,bottom
img/Heathered_Drawstring_Shorts/img_00000014.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Heathered_Drawstring_Shorts/img_00000014.jpg,True,train,32,Shorts,2,32,8,164,150,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Floral_Print_Buttoned_Tank/img_00000029.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Floral_Print_Buttoned_Tank/img_00000029.jpg,True,train,17,Tank,1,44,52,204,300,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,floral,other,other,not_applicable,sleeveless,other,floral|mini_length,2,top
img/Must-Have_Scoop_Tank/img_00000028.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Must-Have_Scoop_Tank/img_00000028.jpg,True,train,17,Tank,1,54,72,188,279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,sleeveless,other,graphic,1,top
img/Heart_Printed_Tie-Neck_Blouse/img_00000025.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Heart_Printed_Tie-Neck_Blouse/img_00000025.jpg,True,train,3,Blouse,1,14,100,201,268,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,solid,other,loose,not_applicable,long_sleeve,v_neckline,solid|loose,2,top
img/Gorgeous_10_Graphic_Tee/img_00000012.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Gorgeous_10_Graphic_Tee/img_00000012.jpg,True,train,18,Tee,1,1,80,200,267,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,short_sleeve,crew_neckline,graphic,1,top
img/Pizza_Print_Tank/img_00000007.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Pizza_Print_Tank/img_00000007.jpg,True,train,17,Tank,1,69,1,236,300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,sleeveless,other,graphic,1,top
img/Zippered-Ankle_Skinny_Jeans/img_00000058.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Zippered-Ankle_Skinny_Jeans/img_00000058.jpg,True,train,26,Jeans,2,15,36,94,230,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,solid,denim,tight,regular,not_applicable,not_applicable,solid|denim|tight,3,bottom
img/Longline_Faux_Fur_Coat/img_00000011.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Longline_Faux_Fur_Coat/img_00000011.jpg,True,train,39,Coat,3,12,59,182,300,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,solid,leather,other,regular,long_sleeve,crew_neckline,solid|faux,2,outerwear
img/LA_Clippers_Graphic_Tank/img_00000006.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/LA_Clippers_Graphic_Tank/img_00000006.jpg,True,train,17,Tank,1,22,115,182,275,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,short_sleeve,crew_neckline,graphic,1,top
img/Scuba_Knit_Collared_Jacket/img_00000011.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Scuba_Knit_Collared_Jacket/img_00000011.jpg,True,train,11,Jacket,1,28,80,184,265,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,long_sleeve,v_neckline,solid,1,outerwear
img/Loop_Knit_Jacket/img_00000048.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Loop_Knit_Jacket/img_00000048.jpg,True,train,11,Jacket,1,12,82,162,287,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,solid,leather,other,not_applicable,long_sleeve,other,solid|faux,2,outerwear
img/Mid-Rise_-_Zippered_Skinny_Jeans/img_00000038.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Mid-Rise_-_Zippered_Skinny_Jeans/img_00000038.jpg,True,train,26,Jeans,2,65,1,154,258,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,solid,leather,tight,regular,not_applicable,not_applicable,solid|leather|tight,3,bottom
img/Cuffed-Sleeve_Boyfriend_Blazer/img_00000038.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Cuffed-Sleeve_Boyfriend_Blazer/img_00000038.jpg,True,train,2,Blazer,1,34,87,180,245,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,other,other,other,not_applicable,long_sleeve,v_neckline,,0,outerwear
img/Wide-Leg_Jeans/img_00000077.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Wide-Leg_Jeans/img_00000077.jpg,True,train,26,Jeans,2,58,94,128,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,solid,denim,other,regular,not_applicable,not_applicable,solid|denim,2,bottom
img/Raglan_Cable_Knit_Cardigan/img_00000030.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Raglan_Cable_Knit_Cardigan/img_00000030.jpg,True,train,6,Cardigan,1,40,20,165,294,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,striped,knit,other,not_applicable,long_sleeve,crew_neckline,striped|knit,2,outerwear
img/Beaded_Chiffon_Top/img_00000008.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Beaded_Chiffon_Top/img_00000008.jpg,True,train,19,Top,1,44,78,165,256,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,sleeveless,v_neckline,solid,1,top
img/Embroidered_Mini_Skirt/img_00000063.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Embroidered_Mini_Skirt/img_00000063.jpg,True,train,33,Skirt,2,73,185,207,293,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,striped,other,other,regular,not_applicable,not_applicable,striped,1,bottom
img/Woven_Pocket_Tank/img_00000022.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Woven_Pocket_Tank/img_00000022.jpg,True,train,17,Tank,1,156,49,300,240,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,sleeveless,other,graphic,1,top
img/Tassel-Trimmed_Shorts/img_00000016.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Tassel-Trimmed_Shorts/img_00000016.jpg,True,train,32,Shorts,2,60,106,145,181,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Colorblock_Yoga_Capri_Leggings/img_00000055.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Colorblock_Yoga_Capri_Leggings/img_00000055.jpg,True,train,30,Leggings,2,30,1,259,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,solid,other,tight,regular,not_applicable,not_applicable,solid|tight,2,bottom
img/Seamless_Athletic_Tank/img_00000018.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Seamless_Athletic_Tank/img_00000018.jpg,True,train,17,Tank,1,28,45,135,241,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,solid,other,tight,not_applicable,sleeveless,other,solid|tight,2,top
img/Striped_Muscle_Tee/img_00000041.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Striped_Muscle_Tee/img_00000041.jpg,True,train,18,Tee,1,64,35,246,265,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,striped,other,other,not_applicable,sleeveless,crew_neckline,striped,1,top
img/Geo-Patterned_Drawstring_Joggers/img_00000038.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Geo-Patterned_Drawstring_Joggers/img_00000038.jpg,True,train,29,Joggers,2,68,1,192,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Life_In_Progress_Chambray_Raglan_Tee/img_00000006.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Life_In_Progress_Chambray_Raglan_Tee/img_00000006.jpg,True,train,18,Tee,1,38,57,204,288,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,sleeveless,crew_neckline,solid,1,top
img/Striped_Muscle_Tee/img_00000011.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Striped_Muscle_Tee/img_00000011.jpg,True,train,18,Tee,1,66,15,137,164,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,striped,other,other,not_applicable,sleeveless,crew_neckline,striped,1,top
img/Geo_Tribal_Print_Muscle_Tee/img_00000017.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Geo_Tribal_Print_Muscle_Tee/img_00000017.jpg,True,train,18,Tee,1,39,45,177,262,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,sleeveless,crew_neckline,graphic,1,top
img/Bandana_Print_Crop_Top/img_00000008.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Bandana_Print_Crop_Top/img_00000008.jpg,True,train,19,Top,1,28,99,186,255,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,floral,other,tight,not_applicable,sleeveless,v_neckline,floral|tight,2,top
img/Textured_Polka_Dot_Shorts/img_00000026.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Textured_Polka_Dot_Shorts/img_00000026.jpg,True,train,32,Shorts,2,67,109,134,272,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Long_Crew_Neck_Tee/img_00000031.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Long_Crew_Neck_Tee/img_00000031.jpg,True,train,18,Tee,1,21,9,214,300,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,long_sleeve,crew_neckline,solid,1,top
img/Buttoned_Baseball_Tee/img_00000031.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Buttoned_Baseball_Tee/img_00000031.jpg,True,train,18,Tee,1,29,1,295,300,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,sleeveless,crew_neckline,solid,1,top
img/Acid_Wash_Joggers/img_00000048.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Acid_Wash_Joggers/img_00000048.jpg,True,train,29,Joggers,2,60,137,138,292,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,solid,denim,other,regular,not_applicable,not_applicable,solid|denim,2,bottom
img/Between_Right_Longline_Tee/img_00000012.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Between_Right_Longline_Tee/img_00000012.jpg,True,train,18,Tee,1,56,57,200,288,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,solid,other,loose,not_applicable,short_sleeve,crew_neckline,solid|loose,2,top
img/Pizza_Party_Tee/img_00000056.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Pizza_Party_Tee/img_00000056.jpg,True,train,18,Tee,1,1,63,249,293,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,short_sleeve,crew_neckline,graphic,1,top
img/Galaxy_Print-Sleeved_Tee/img_00000005.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Galaxy_Print-Sleeved_Tee/img_00000005.jpg,True,train,18,Tee,1,34,70,166,288,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,floral,other,other,not_applicable,short_sleeve,crew_neckline,floral|mini_length,2,top
img/Cat_Print_Crop_Top/img_00000063.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Cat_Print_Crop_Top/img_00000063.jpg,True,train,19,Top,1,8,39,200,178,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,short_sleeve,crew_neckline,graphic,1,top
img/Classic_Georgette_Top/img_00000030.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Classic_Georgette_Top/img_00000030.jpg,True,train,19,Top,1,110,73,216,289,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,solid,leather,loose,not_applicable,sleeveless,other,solid|leather|loose,3,top
img/Boxy_Crepe_Top/img_00000041.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Boxy_Crepe_Top/img_00000041.jpg,True,train,19,Top,1,69,40,185,141,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,short_sleeve,crew_neckline,solid,1,top
img/Striped_Marled_Knit_Cardigan/img_00000007.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Striped_Marled_Knit_Cardigan/img_00000007.jpg,True,train,6,Cardigan,1,25,67,147,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,floral,knit,other,not_applicable,long_sleeve,other,floral|knit,2,outerwear
img/Cuffed_Button-Front_Denim_Shorts/img_00000016.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Cuffed_Button-Front_Denim_Shorts/img_00000016.jpg,True,train,32,Shorts,2,69,174,191,252,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Crepe_Drawstring_Joggers/img_00000019.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Crepe_Drawstring_Joggers/img_00000019.jpg,True,train,29,Joggers,2,89,136,149,245,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Clean_Wash_Denim_Joggers/img_00000001.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Clean_Wash_Denim_Joggers/img_00000001.jpg,True,train,29,Joggers,2,55,1,180,261,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,solid,denim,other,regular,not_applicable,not_applicable,solid|denim,2,bottom
img/Tulle_Overlay_Maxi_Skirt/img_00000009.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Tulle_Overlay_Maxi_Skirt/img_00000009.jpg,True,train,33,Skirt,2,3,1,185,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,solid,chiffon,other,regular,not_applicable,not_applicable,solid|chiffon,2,bottom
img/Voyager_Maxi_Skirt/img_00000010.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Voyager_Maxi_Skirt/img_00000010.jpg,True,train,33,Skirt,2,61,92,126,289,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,graphic,other,other,regular,not_applicable,not_applicable,graphic,1,bottom
img/Sheer_Abstract_Print_Blouse/img_00000006.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Sheer_Abstract_Print_Blouse/img_00000006.jpg,True,train,3,Blouse,1,45,96,176,264,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,floral,chiffon,other,not_applicable,long_sleeve,crew_neckline,floral|chiffon,2,top
img/Be_the_Light_Top/img_00000027.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Be_the_Light_Top/img_00000027.jpg,True,train,19,Top,1,67,53,145,153,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,solid,chiffon,other,not_applicable,long_sleeve,crew_neckline,solid|chiffon,2,top
img/Faded_Floral_Print_Tank/img_00000036.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Faded_Floral_Print_Tank/img_00000036.jpg,True,train,17,Tank,1,76,76,170,231,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,floral,other,other,not_applicable,sleeveless,other,floral,1,top
img/Today_Workout_Tank/img_00000028.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Today_Workout_Tank/img_00000028.jpg,True,train,17,Tank,1,1,1,163,300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,sleeveless,other,graphic,1,top
img/Tie-Dye_Tulip_Shorts/img_00000022.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Tie-Dye_Tulip_Shorts/img_00000022.jpg,True,train,32,Shorts,2,44,124,135,300,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,floral,other,loose,regular,not_applicable,not_applicable,floral|loose,2,bottom
img/Ruffled_Floral_Blouse/img_00000056.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Ruffled_Floral_Blouse/img_00000056.jpg,True,train,3,Blouse,1,24,74,178,253,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,graphic,other,other,not_applicable,short_sleeve,v_neckline,graphic,1,top
img/Boat_Neck_Top/img_00000038.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Boat_Neck_Top/img_00000038.jpg,True,train,19,Top,1,28,90,196,247,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,other,chiffon,pleated,not_applicable,short_sleeve,crew_neckline,chiffon|pleated,2,top
img/Fitted_Cat_Print_Tee/img_00000047.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Fitted_Cat_Print_Tee/img_00000047.jpg,True,train,18,Tee,1,1,8,200,295,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,floral,other,other,not_applicable,short_sleeve,crew_neckline,floral,1,top
img/Chiffon-Back_Heathered_Top/img_00000029.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Chiffon-Back_Heathered_Top/img_00000029.jpg,True,train,19,Top,1,55,70,213,275,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,long_sleeve,crew_neckline,solid,1,top
img/Mosaic_Print_Pocket_Tee/img_00000017.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Mosaic_Print_Pocket_Tee/img_00000017.jpg,True,train,18,Tee,1,1,28,204,282,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,short_sleeve,crew_neckline,solid,1,top
img/Southwestern_Pattern_Drawstring_Shorts/img_00000008.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Southwestern_Pattern_Drawstring_Shorts/img_00000008.jpg,True,train,32,Shorts,2,93,20,214,159,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Basic_Heathered_Tee/img_00000024.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Basic_Heathered_Tee/img_00000024.jpg,True,train,18,Tee,1,50,48,145,165,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,short_sleeve,v_neckline,solid,1,top
img/Tribal_Print_Dolman_Cardigan/img_00000019.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Tribal_Print_Dolman_Cardigan/img_00000019.jpg,True,train,6,Cardigan,1,35,71,162,229,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,graphic,knit,other,not_applicable,short_sleeve,crew_neckline,graphic|knit,2,outerwear
img/Perfomance_Leggings/img_00000065.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Perfomance_Leggings/img_00000065.jpg,True,train,30,Leggings,2,84,81,150,290,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,solid,other,tight,regular,not_applicable,not_applicable,solid|tight,2,bottom
img/Mid-Rise_-_Distressed_Skinny_Jeans/img_00000060.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Mid-Rise_-_Distressed_Skinny_Jeans/img_00000060.jpg,True,train,26,Jeans,2,111,2,211,283,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,solid,denim,tight,regular,not_applicable,not_applicable,solid|denim|tight,3,bottom
img/Marled_Knit_Drawstring_Shorts/img_00000035.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Marled_Knit_Drawstring_Shorts/img_00000035.jpg,True,train,32,Shorts,2,79,117,138,167,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
img/Classic_Woven_Blazer/img_00000056.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Classic_Woven_Blazer/img_00000056.jpg,True,train,2,Blazer,1,7,70,188,264,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,solid,other,other,not_applicable,long_sleeve,v_neckline,solid,1,outerwear
img/Burnout_Geo_Pattern_Top/img_00000006.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Burnout_Geo_Pattern_Top/img_00000006.jpg,True,train,19,Top,1,30,65,187,245,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,graphic,other,loose,not_applicable,long_sleeve,other,graphic|loose,2,top
img/Textured_Maxi_Cardigan/img_00000005.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Textured_Maxi_Cardigan/img_00000005.jpg,True,train,6,Cardigan,1,92,7,147,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,solid,knit,loose,not_applicable,sleeveless,other,solid|knit|loose,3,outerwear
img/Acid_Wash_Ankle_Jeans/img_00000018.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Acid_Wash_Ankle_Jeans/img_00000018.jpg,True,train,26,Jeans,2,70,42,180,282,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,floral,denim,tight,regular,not_applicable,not_applicable,floral|denim|tight,3,bottom
img/Zippered_Open-Front_Jacket/img_00000046.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Zippered_Open-Front_Jacket/img_00000046.jpg,True,train,11,Jacket,1,26,67,206,296,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,striped,other,other,not_applicable,long_sleeve,other,striped,1,outerwear
img/Texture-Striped_Mini_Skirt/img_00000005.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Texture-Striped_Mini_Skirt/img_00000005.jpg,True,train,33,Skirt,2,22,3,176,128,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,striped,other,other,regular,not_applicable,not_applicable,striped,1,bottom
img/Textured_Midi_Skirt/img_00000010.jpg,/Users/jadenwu/Desktop/StyleSync/StyleSync/DeepFashion/data/img/Textured_Midi_Skirt/img_00000010.jpg,True,train,33,Skirt,2,1,1,200,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,other,other,regular,not_applicable,not_applicable,solid,1,bottom
